DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-30,0.77,0.85,-1.61,0.08,10.39,0.07,25.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,70.154,67.89539
2012-10-29,0.76,0.84,-0.6,0.08,10.53,0.1,24.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,65.09204,67.36326
2013-02-04,0.7,0.91,-0.51,0.21,30.0,0.07,23.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,78.90052,80.95879000000001
2013-05-06,0.92,1.08,-0.17,0.16,17.39,0.09,20.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,85.97218000000001,85.10871999999999
2013-07-29,0.9,1.05,0.78,0.15,16.67,0.08,20.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,87.07188000000001,87.21921
2013-11-04,1.18,1.13,-0.77,-0.05,-4.24,0.1,18.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,94.40498000000001,91.38379
2014-02-03,0.93,0.74,-2.27,-0.19,-20.43,0.13,18.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,77.08745,78.92169
2014-05-05,1.19,1.26,-6.56,0.07,5.88,0.11,17.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,98.31976,101.52166
2014-07-29,1.34,1.32,-0.87,-0.02,-1.49,0.12,17.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,108.23076999999999,108.86492
2014-10-28,1.3,1.16,0.96,-0.14,-10.77,0.15,14.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,89.74403000000001,90.70752
2015-02-02,0.82,0.37,-1.15,-0.45,-54.88,0.15,15.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,82.49656,85.31721
2015-05-04,-0.63,-0.72,-5.73,-0.09,-14.29,0.22,16.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,93.73,89.32
