DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-01,0.21,0.2,-0.06,-0.01,-4.76,0.04,14.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,14.3567,13.55911
2012-11-01,0.23,0.17,-0.1,-0.06,-26.09,0.03,14.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,15.00978,14.467260000000001
2013-02-12,0.27,0.37,-0.75,0.1,37.04,0.05,13.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,19.8711,19.909329999999997
2013-04-30,0.14,0.26,-0.29,0.12,85.71,0.03,11.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,22.201610000000002,21.84692
2013-08-01,0.26,0.29,-0.22,0.03,11.54,0.02,9.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,21.16333,21.33633
2013-10-31,0.19,0.14,-0.15,-0.05,-26.32,0.02,8.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,16.86526,17.607329999999997
2014-02-13,0.29,0.34,-0.5,0.05,17.24,0.04,8.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,14.11953,14.07117
2014-05-01,0.2,0.12,-0.51,-0.08,-40.0,0.02,9.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,13.320179999999999,13.17455
2014-07-31,0.21,0.2,-0.16,-0.01,-4.76,0.02,9.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,12.87167,12.90092
2014-10-30,0.16,0.23,-0.02,0.07,43.75,0.01,8.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,9.7644,10.18553
2015-02-12,0.25,0.2,-0.95,-0.05,-20.0,0.03,8.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,8.559339999999999,8.94347
2015-04-30,0.07,0.04,-0.37,-0.03,-42.86,0.02,8.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,8.10057,8.09065
