DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-24,1.41,1.41,0.85,0.0,,0.02,14.0,2012.0,3.0,2012.0,2.0,20120630.0,-11.0,20,73.37408,73.40199
2012-10-19,1.44,1.42,-0.77,-0.02,-1.39,0.02,14.0,2012.0,4.0,2012.0,3.0,20120930.0,-10.0,20,74.98354,74.018
2013-01-23,1.29,1.3,0.01,0.01,0.78,0.02,15.0,2013.0,1.0,2012.0,4.0,20121231.0,-9.0,19,83.53511999999999,83.33676
2013-04-23,1.37,1.37,0.01,0.0,0.0,0.02,11.0,2013.0,2.0,2013.0,1.0,20130331.0,-8.0,20,81.11092,81.70130999999999
2013-07-23,1.36,1.36,0.0,0.0,0.0,0.01,14.0,2013.0,3.0,2013.0,2.0,20130630.0,-7.0,20,96.55506,96.46871999999999
2013-10-29,1.47,1.47,-0.83,0.0,0.0,0.01,15.0,2013.0,4.0,2013.0,3.0,20130930.0,-6.0,20,103.76871,103.508
2014-01-28,1.33,1.34,0.01,0.01,0.75,0.02,15.0,2014.0,1.0,2013.0,4.0,20131231.0,-5.0,19,104.73325,102.99401999999999
2014-04-23,1.35,1.32,0.0,-0.03,-2.22,0.02,14.0,2014.0,2.0,2014.0,1.0,20140331.0,-4.0,20,115.86363999999999,115.84407
2014-07-23,1.45,1.46,0.0,0.01,0.69,0.01,14.0,2014.0,3.0,2014.0,2.0,20140630.0,-3.0,20,133.89627,132.98128
2014-10-30,1.62,1.66,-1.18,0.04,2.47,0.01,14.0,2014.0,4.0,2014.0,3.0,20140930.0,-2.0,20,132.18195,133.25064
2015-01-29,1.49,1.55,-0.05,0.06,4.03,0.02,12.0,2015.0,1.0,2014.0,4.0,20141231.0,-1.0,19,146.21056000000002,144.83786
2015-04-30,1.54,1.55,-0.22,0.01,0.65,0.02,12.0,2015.0,2.0,2015.0,1.0,20150331.0,0.0,20,143.42999,146.60001
