DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-26,0.11,0.12,-0.1,0.01,9.09,0.01,5.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,12.79,12.8
2012-11-07,0.13,0.09,-0.16,-0.04,-30.77,0.01,3.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,19,11.42,11.32
2013-02-28,0.26,0.29,-0.13,0.03,11.54,0.01,3.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,12.7,13.15
2013-05-20,0.11,0.15,-0.04,0.04,36.36,0.01,2.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,14.24,15.11
2013-08-01,0.15,0.21,-0.08,0.06,40.0,0.04,3.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,13.64,13.87
2013-10-24,0.19,0.3,-0.09,0.11,57.89,0.01,4.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,19.31,19.52
2014-01-29,0.32,0.37,-0.08,0.05,15.63,0.01,3.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,25.85,26.27
2014-04-23,0.23,0.26,-0.07,0.03,13.04,0.02,3.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,26.08,25.86
2014-07-23,0.26,0.28,-0.04,0.02,7.69,0.01,3.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,26.66,27.51
2014-10-22,0.31,0.33,-0.09,0.02,6.45,0.01,3.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,32.8,33.51
2015-01-28,0.38,0.4,-0.1,0.02,5.26,0.01,3.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,37.98,38.37
2015-04-22,0.29,0.31,-0.05,0.02,6.9,0.0,3.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,41.64,42.16
