DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-09,0.98,1.0,-0.35,0.02,2.04,0.01,5.0,2012.0,4.0,2012.0,2.0,20120630.0,-11.0,20,20.51239,20.605629999999998
2012-11-06,0.16,0.18,-0.04,0.02,12.5,0.03,5.0,2013.0,1.0,2012.0,3.0,20120930.0,-10.0,19,21.64406,20.76101
2013-02-07,0.18,0.17,-0.04,-0.01,-5.56,0.01,5.0,2013.0,2.0,2012.0,4.0,20121231.0,-9.0,19,21.16649,20.80678
2013-05-07,0.33,0.39,-0.04,0.06,18.18,0.03,4.0,2013.0,3.0,2013.0,1.0,20130331.0,-8.0,20,24.80048,24.972179999999998
2013-08-08,1.08,1.15,-0.06,0.07,6.48,0.01,2.0,2013.0,4.0,2013.0,2.0,20130630.0,-7.0,20,29.35853,30.00198
2013-11-07,0.2,0.39,-0.03,0.19,95.0,0.0,2.0,2014.0,1.0,2013.0,3.0,20130930.0,-6.0,19,33.71787,34.90723
2014-02-06,0.28,0.25,-0.03,-0.03,-10.71,0.09,2.0,2014.0,2.0,2013.0,4.0,20131231.0,-5.0,19,35.11797,36.15829
2014-05-09,0.41,0.44,-0.03,0.03,7.32,0.02,2.0,2014.0,3.0,2014.0,1.0,20140331.0,-4.0,20,37.63843,38.06858
2014-08-07,1.18,1.17,-0.04,-0.01,-0.85,0.03,3.0,2014.0,4.0,2014.0,2.0,20140630.0,-3.0,20,39.18724,39.66873
2014-11-06,0.3,0.3,-0.03,0.0,0.0,0.02,3.0,2015.0,1.0,2014.0,3.0,20140930.0,-2.0,19,43.8452,43.94408
2015-02-05,0.29,0.32,-0.04,0.03,10.34,0.03,3.0,2015.0,2.0,2014.0,4.0,20141231.0,-1.0,19,50.6551,51.12265
2015-05-08,0.52,0.47,-0.04,-0.05,-9.62,0.03,4.0,2015.0,3.0,2015.0,1.0,20150331.0,0.0,20,51.03,51.23
