DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-08,0.49,0.5,-0.01,0.01,2.04,0.03,6.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,19.8797,19.90694
2012-11-06,0.46,0.46,-0.02,0.0,0.0,0.01,6.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,19,18.88118,18.08236
2013-02-27,0.43,0.42,-0.02,-0.01,-2.33,0.04,6.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,20.73,20.59
2013-05-07,0.43,0.43,-0.08,0.0,0.0,0.02,3.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,19.72,19.98
2013-08-06,0.27,0.28,-0.01,0.01,3.7,0.03,3.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,19.21,19.5
2013-11-05,0.26,0.29,-0.06,0.03,11.54,0.03,3.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,22.08,23.03
2014-03-11,0.26,0.3,-0.27,0.04,15.38,0.03,3.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,20,27.34,24.73
2014-05-06,0.29,0.34,-0.21,0.05,17.24,0.04,2.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,20.28,20.75
2014-08-06,0.34,0.51,-0.09,0.17,50.0,0.04,3.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,25.33,25.44
2014-11-05,0.42,0.53,-0.13,0.11,26.19,0.03,3.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,28.48,27.97
2015-02-25,0.46,0.47,0.03,0.01,2.17,0.07,2.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,31.15,33.2
2015-05-06,0.46,0.49,-0.03,0.03,6.52,0.03,3.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,37.93,39.05
