DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-17,1.23,1.24,-0.82,0.01,0.81,0.04,11.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,54.766569999999994,53.2163
2012-10-17,1.08,1.1,0.0,0.02,1.85,0.07,12.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,52.127159999999996,53.51005
2013-01-22,0.99,1.17,-0.75,0.18,18.18,0.03,15.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,61.985519999999994,62.31313000000001
2013-04-17,1.0,0.93,0.01,-0.07,-7.0,0.05,13.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,58.26003000000001,55.851859999999995
2013-07-17,0.99,0.98,0.0,-0.01,-1.01,0.07,13.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,62.90071,60.939609999999995
2013-10-16,1.06,1.09,0.02,0.03,2.83,0.04,13.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,62.77656999999999,65.72927
2014-01-28,1.04,1.08,0.82,0.04,3.85,0.02,11.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,61.80115,63.805769999999995
2014-04-16,0.95,0.96,-0.25,0.01,1.05,0.05,13.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,65.08606999999999,65.47886
2014-07-30,1.09,1.1,-0.82,0.01,0.92,0.02,10.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,65.75872,60.46529
2014-10-22,1.02,1.14,-0.21,0.12,11.76,0.05,11.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,54.68472,56.22903
2015-01-28,1.01,0.99,-1.23,-0.02,-1.98,0.04,10.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,55.07009,47.51125
2015-05-06,0.72,1.17,-0.77,0.45,62.5,0.09,10.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,60.0,62.83
