DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-09,0.7,0.75,0.0,0.05,7.14,0.04,5.0,2012.0,4.0,2012.0,2.0,20120630.0,-11.0,20,38.75367,38.74429
2012-10-23,0.71,0.7,0.0,-0.01,-1.41,0.03,7.0,2013.0,1.0,2012.0,3.0,20120930.0,-10.0,20,36.94245,36.16888
2013-01-31,0.64,0.64,0.0,0.0,0.0,0.04,8.0,2013.0,2.0,2012.0,4.0,20121231.0,-9.0,19,41.6952,42.53935
2013-05-02,0.69,0.69,0.0,0.0,0.0,0.03,5.0,2013.0,3.0,2013.0,1.0,20130331.0,-8.0,20,41.51266,42.437490000000004
2013-08-14,0.76,0.76,0.0,0.0,0.0,0.03,5.0,2013.0,4.0,2013.0,2.0,20130630.0,-7.0,20,48.135709999999996,46.364670000000004
2013-10-30,0.71,0.63,0.0,-0.08,-11.27,0.02,5.0,2014.0,1.0,2013.0,3.0,20130930.0,-6.0,20,46.826679999999996,45.5369
2014-01-30,0.58,0.61,0.0,0.03,5.17,0.04,4.0,2014.0,2.0,2013.0,4.0,20131231.0,-5.0,19,48.96457,48.887190000000004
2014-05-01,0.72,0.65,0.07,-0.07,-9.72,0.04,5.0,2014.0,3.0,2014.0,1.0,20140331.0,-4.0,20,46.76573,45.84209
2014-08-13,0.74,0.71,0.0,-0.03,-4.05,0.03,5.0,2014.0,4.0,2014.0,2.0,20140630.0,-3.0,20,46.13243,46.95763
2014-10-29,0.73,0.7,0.0,-0.03,-4.11,0.02,3.0,2015.0,1.0,2014.0,3.0,20140930.0,-2.0,20,46.71203,46.603970000000004
2015-01-29,0.69,0.72,0.0,0.03,4.35,0.01,4.0,2015.0,2.0,2014.0,4.0,20141231.0,-1.0,19,43.17698,39.91871
2015-04-30,0.76,0.7,0.0,-0.06,-7.89,0.02,3.0,2015.0,3.0,2015.0,1.0,20150331.0,0.0,20,41.50457,41.61388
