Earning Date,EPS-a,EPS-e,Time,PPrev Close,Prev Close,Next Close,NNext Close
2015-04-29,,0.45,AMC,50.5966,49.11022,49.36959,50.32725
2015-02-04,0.52,0.4,AMC,53.84456,54.29252,51.79391,52.3215
2014-10-30,,0.56,AMC,51.07543,49.83405,50.01281,49.69501
2014-07-29,0.52,0.46,AMC,52.93448,51.61632,57.53317,53.35074
2014-04-29,0.45,0.46,AMC,58.74498,57.78551,46.71705,48.83381
2014-02-03,0.56,0.5,AMC,58.4876,56.64104,56.92741,56.67067
2013-10-30,0.59,0.53,AMC,51.36997,50.70936,56.47739,56.25061
2013-07-30,0.49,0.47,AMC,50.40335,51.25981,54.29189,54.08515
2013-05-02,,0.48,AMC,39.50115,41.26986,42.32125,42.00682
2013-02-04,,0.42,AMC,37.33575,37.44363,42.84735,43.78884
2012-10-25,,0.46,AMC,27.89483,27.98295,29.4712,28.97186
2012-08-06,0.49,0.43,AMC,35.68604,36.4682,33.86752,32.5965
2012-05-03,0.36,0.27,AMC,37.24479,36.33661,40.82864,41.50245
2012-02-02,0.29,0.27,AMC,35.87037,36.14345,38.49385,37.65512
2011-11-03,0.32,0.39,AMC,34.27613,35.70754,35.67833,35.12329
2011-08-02,,0.43,AMC,34.35757,32.34511,32.11178,29.866
2011-05-02,0.4,0.39,AMC,39.16257,39.61886,37.06562,35.94918
2011-02-03,0.39,0.38,AMC,36.6503,36.1752,42.2351,41.09099
2010-10-27,0.53,0.49,AMC,32.13115,32.8187,32.00526,33.12859
2010-08-02,0.6,0.52,AMC,34.17194,34.03661,35.92162,34.40394
2010-04-28,0.49,0.51,AMC,41.45473,41.95663,38.00902,37.14035
2010-02-04,0.42,0.41,BMO,30.86111,30.9093,31.39121,31.78637
2009-10-23,0.36,0.33,BMO,32.12952,31.26272,33.38157,33.44899
2009-07-30,0.25,0.15,AMC,26.03221,26.41716,28.24567,29.34277
2009-04-23,0.14,0.05,AMC,20.85928,19.81151,20.1864,20.40749
2009-02-04,0.15,0.19,AMC,18.91148,19.26667,18.96908,20.62023
2008-10-23,,0.34,AMC,16.94818,16.21005,16.15254,17.05363
2008-07-24,0.33,0.35,AMC,28.22141,28.72947,26.4384,26.46716
2008-04-24,0.33,0.34,AMC,30.67544,30.52207,31.43274,30.79048
2008-02-06,0.38,0.35,AMC,22.74776,20.54296,25.99744,25.96868
2007-10-25,0.32,0.33,,29.36215,29.47718,31.01095,32.81314
2007-08-01,0.3,0.28,AMC,25.4031,24.9238,26.84101,26.55343
2007-06-05,0.19,0.23,AMC,28.03927,28.27892,28.14472,28.7103
2007-05-15,,0.3,AMC,23.48589,23.53382,26.5055,27.22446
2007-02-15,,,AMC,23.67761,24.15691,23.10244,22.95865
2006-11-02,0.19,0.23,,20.7251,20.26497,21.1373,21.28109
2006-07-31,0.08,0.16,,15.18434,15.24186,13.22879,14.23532
2006-02-02,,0.18,AMC,25.4031,25.07718,24.52118,25.69068
2005-10-19,0.18,0.17,,19.01878,19.81442,19.73773,19.91028
2005-07-21,0.16,0.14,AMC,22.32597,22.45059,21.41529,21.51116
2005-04-20,0.15,0.12,,19.94862,18.89416,21.26192,21.00309
2005-01-26,,,AMC,16.69894,17.56169,16.94818,16.74687
2004-10-20,,,AMC,19.86235,21.16606,18.94209,19.05712
2004-07-21,,,AMC,21.11813,20.33207,19.09546,18.52988
2004-04-21,,,,27.84755,30.38786,27.80921,28.22141
2004-01-22,,,,29.48677,29.86063,29.52511,29.4676
2003-10-22,,,AMC,38.58396,36.66674,32.88024,32.4968
2003-07-23,,,,23.86933,23.4763,27.83797,27.68459
2003-04-23,,,,21.16606,21.52074,21.19481,20.36082
2003-01-23,,,AMC,17.17825,17.60962,20.33207,20.70592
2002-10-23,,,AMC,12.8741,12.70155,15.15559,16.2484
2002-07-24,,,AMC,16.13337,16.97694,14.13946,13.79436
2002-04-25,,,AMC,17.04404,17.54252,18.81747,18.68326
2002-01-24,,,AMC,16.77563,16.77563,16.64143,16.29633
2001-10-23,,,AMC,23.72554,23.01617,21.71246,23.68719
2001-07-19,,,AMC,15.00221,16.29633,18.95167,19.30636
2001-04-25,,,AMC,19.30636,19.4118,17.87803,18.25189
2001-01-23,,,AMC,15.63729,15.87694,19.17215,19.29198
2000-10-16,,,AMC,11.5632,10.72442,9.7059,11.14381
2000-04-17,,,AMC,14.43903,15.75711,22.04798,20.01093
2000-01-20,,,AMC,60.63193,59.67332,49.30838,44.3356
1999-10-25,,,AMC,40.53113,42.23865,46.55238,45.83343
1999-07-22,,,AMC,31.63405,29.83666,24.89384,25.4031
1999-04-22,,,AMC,15.42759,17.37476,18.9325,19.26202
