Earning Date,EPS-a,EPS-e,Time,PPrev Close,Prev Close,Next Close,NNext Close
2015-04-30,,1.27,BMO,122.96535,121.59906,122.62627,122.27721
2015-02-20,,1.38,BMO,115.61926,115.51981,119.49776,120.8801
2014-10-29,1.57,1.37,BMO,110.04014,111.09116,111.27955,111.91413
2014-07-30,1.51,1.34,BMO,105.53126,104.53307,107.62646,106.48003
2014-04-30,1.22,1.16,BMO,99.34202,100.04147,100.57345,101.60785
2014-02-21,1.36,1.27,BMO,94.85748,95.89825,99.3544,98.74564
2013-10-30,1.33,1.14,BMO,84.84058,85.50584,89.50719,90.18224
2013-07-31,1.27,1.17,BMO,77.41592,77.09448,77.36721,77.2211
2013-04-30,,1.01,BMO,79.78501,79.76561,75.77927,75.03244
2013-02-21,,1.11,BMO,75.88199,74.96449,75.65986,75.69849
2012-10-31,,1.0,BMO,64.93294,64.3948,65.2981,66.77801
2012-07-31,1.23,1.1,BMO,58.99252,58.78224,60.92326,61.34381
2012-05-01,1.01,0.97,BMO,59.96007,59.57035,60.51138,60.11216
2012-02-23,1.07,1.22,BMO,59.0018,58.9262,56.2327,57.28175
2011-10-25,1.03,0.98,BMO,54.33175,55.20564,54.06864,54.51968
2011-07-27,0.94,0.9,BMO,56.72363,56.62098,57.86221,57.15294
2011-04-26,,0.96,BMO,56.59777,56.62561,57.62817,58.28725
2011-02-24,1.0,0.92,AMC,55.11119,55.32344,54.12377,53.88383
2010-10-26,1.08,0.97,AMC,53.43247,53.30407,51.35974,51.46979
2010-07-22,,1.0,AMC,47.64155,49.93797,53.25501,53.6013
2010-04-27,0.85,0.89,BMO,59.16838,58.76063,55.7705,56.27792
2010-02-24,1.01,0.99,BMO,53.73835,53.88251,53.82845,53.7834
2009-10-27,0.88,0.89,BMO,45.53917,45.53022,44.42016,44.91252
2009-07-27,1.0,0.88,BMO,41.11822,41.70473,43.34875,43.49094
2009-04-28,0.68,0.63,BMO,34.89976,34.8733,37.17525,38.36592
2009-02-25,1.04,0.94,BMO,42.29411,42.95947,45.15691,43.28339
2008-10-28,1.11,0.97,BMO,38.57175,37.79788,42.4411,43.1454
2008-07-29,1.05,0.92,BMO,47.62289,47.5191,54.45582,56.00404
2008-04-29,0.85,0.81,BMO,44.80242,45.51602,48.61978,47.36452
2008-02-28,0.71,0.77,AMC,52.02928,51.93524,48.34465,48.27587
2007-10-31,0.96,0.94,AMC,61.1848,62.27358,60.96363,58.1566
2007-07-30,1.14,1.03,AMC,65.3108,66.22554,64.73485,64.19278
2007-04-30,1.09,0.87,AMC,60.53246,60.59151,62.81846,62.70036
2007-02-28,1.12,1.11,AMC,57.00727,56.20932,57.04021,56.39067
2006-10-25,0.96,0.92,AMC,50.89381,50.63462,51.98075,52.10617
2006-07-27,0.92,0.83,AMC,43.71132,43.29533,47.70473,47.49674
2006-04-26,0.78,0.88,AMC,59.29883,59.13319,54.16402,54.0315
2006-02-27,0.98,0.92,AMC,53.16406,52.7928,53.33731,53.72507
2005-10-26,0.87,0.78,AMC,53.3462,53.87226,52.68861,53.62566
2005-07-26,1.04,0.89,AMC,50.67068,50.63792,53.22591,53.2341
2005-04-20,0.77,0.73,AMC,41.62333,42.23484,43.18879,43.01757
2005-02-24,,,AMC,40.66122,40.34324,40.72645,41.06074
2004-10-20,,,AMC,34.99195,35.28288,35.67886,35.42026
2004-07-14,,,AMC,34.81395,34.85415,35.43305,35.57777
2004-04-14,,,AMC,38.29438,38.70244,38.86247,39.0545
2004-02-11,,,AMC,38.51293,39.05492,42.77709,43.33502
2003-10-15,,,AMC,36.9362,37.19805,36.54741,35.73806
2003-07-16,,,AMC,34.37163,33.81852,33.31283,33.58148
2003-04-16,,,AMC,28.36152,28.22003,28.36152,28.25147
2003-02-12,,,AMC,31.46411,30.86174,29.09374,29.49271
2002-10-16,,,AMC,35.04038,34.04324,32.78122,32.86691
2002-07-17,,,AMC,38.61099,38.41692,37.50094,35.70003
2002-04-17,,,AMC,44.62003,44.61229,44.24858,44.34918
2002-02-13,,,AMC,35.17348,36.43822,36.17602,36.79296
2001-10-17,,,,31.95008,31.80416,30.78268,30.72123
2001-07-18,,,,35.35979,35.44398,35.34449,35.30622
2001-04-18,,,AMC,35.93447,35.94209,35.65224,34.83606
2001-02-14,,,AMC,32.70757,32.68476,33.14083,32.75317
2000-10-11,,,AMC,24.93567,24.69909,24.27324,26.54442
2000-07-12,,,AMC,28.60004,29.77797,29.02409,28.97698
2000-04-12,,,AMC,25.94181,25.94181,27.06768,25.70726
2000-02-09,,,AMC,21.94674,21.94674,22.08682,21.38639
1999-10-13,,,AMC,29.35972,29.08055,27.77774,26.89369
1999-07-14,,,AMC,33.36607,33.78372,34.80466,35.73278
