Earning Date,EPS-a,EPS-e,Time,PPrev Close,Prev Close,Next Close,NNext Close
2015-04-27,,0.73,AMC,49.76,49.67,49.91,49.24
2015-02-03,0.73,0.86,AMC,49.47381,49.81308,48.29634,49.09463
2014-10-23,1.06,0.91,AMC,48.10232,48.49284,49.73274,49.60582
2014-07-28,0.82,0.78,AMC,43.67759,43.570440000000005,43.93084,43.76525
2014-04-22,1.0,0.78,AMC,40.22886,40.316320000000005,41.365759999999995,41.95851
2014-01-28,0.85,0.77,AMC,38.86983,39.684059999999995,39.13154,38.26885
2013-10-21,0.77,0.72,AMC,42.94039,42.85335,42.23438,42.3988
2013-07-22,0.65,0.67,AMC,42.70053,43.04785,41.1955,41.108670000000004
2013-04-23,,0.74,AMC,42.52902,42.67338,42.23067,42.27879
2013-01-29,0.64,0.5,BMO,39.906009999999995,39.4354,39.502629999999996,39.11845
2012-10-22,,0.55,AMC,36.3964,36.247009999999996,37.09669,37.09669
2012-07-24,0.65,0.61,AMC,35.163759999999996,34.67938,34.465140000000005,34.07392
2012-04-23,0.73,0.67,AMC,35.22018,34.913509999999995,34.74624,34.88563
2012-01-31,0.53,0.49,AMC,32.03455,31.77494,33.5366,33.43462
2011-10-26,0.44,0.39,AMC,30.64398,31.254459999999998,32.48466,32.49391
2011-07-25,0.46,0.43,AMC,29.982490000000002,29.47509,30.157770000000003,29.336709999999997
2011-04-25,0.66,0.65,AMC,29.22735,29.4206,29.254959999999997,29.439009999999996
2011-02-02,0.68,0.67,AMC,26.377159999999996,26.38634,26.47815,26.606679999999997
2010-10-25,0.67,0.64,AMC,25.438979999999997,25.72286,25.246679999999998,25.228360000000002
2010-07-26,0.65,0.63,AMC,24.41229,24.786739999999998,24.75021,24.49449
2010-04-26,0.7,0.64,AMC,25.42369,25.35993,24.44901,24.82249
2010-02-08,0.71,0.67,AMC,21.974729999999997,22.02017,22.64724,22.68359
2009-10-26,0.67,0.65,AMC,22.65551,22.46513,22.55578,22.20222
2009-07-27,0.6,0.61,AMC,21.42626,21.58906,20.56704,20.91977
2009-04-27,0.25,0.37,AMC,20.803279999999997,20.28004,21.10098,21.77758
2009-02-09,0.62,0.78,BMO,22.13683,23.38714,22.32573,20.7336
2008-10-28,0.73,0.74,AMC,20.21313,21.9903,23.60592,22.627570000000002
2008-07-23,0.77,0.84,AMC,21.66525,22.11287,20.97589,20.510360000000002
2008-04-24,0.83,0.92,AMC,23.32246,23.92986,23.250999999999998,23.420720000000003
2008-02-11,0.97,0.95,BMO,26.908640000000002,26.703570000000003,25.66931,25.37508
2007-10-22,0.93,0.91,AMC,26.090629999999997,26.4734,26.17074,26.295370000000002
2007-07-23,,0.92,AMC,27.26385,27.477120000000003,26.952820000000003,28.010309999999997
2007-04-23,0.91,0.89,AMC,29.78596,29.75934,29.04952,29.280209999999997
2007-02-08,0.96,0.89,AMC,29.50903,29.987409999999997,30.12915,29.48245
2006-10-25,0.86,0.83,BMO,32.08583,32.22741,31.457559999999997,33.36006
2006-07-25,0.82,0.79,AMC,29.75896,29.599870000000003,31.915540000000004,30.63397
2006-04-24,0.79,0.76,AMC,35.89934,35.56392,33.1365,32.92465
2006-02-13,0.82,0.69,BMO,28.2004,28.68246,30.551909999999996,32.08627
2005-10-24,0.59,0.53,AMC,22.110670000000002,22.90348,24.371660000000002,24.71227
2005-07-25,0.65,0.63,AMC,20.91907,20.79591,21.640420000000002,21.939510000000002
2005-04-26,0.61,0.6,AMC,18.8282,18.78721,19.074170000000002,18.94533
2005-02-14,,,BMO,18.69688,18.82943,20.026239999999998,20.31083
2004-10-26,,,AMC,15.55371,16.07528,16.12588,16.62021
2004-07-26,,,AMC,15.294670000000002,15.56279,15.426779999999999,15.99024
2004-04-27,,,AMC,16.00664,15.839820000000001,15.715670000000001,15.64197
2004-02-11,,,AMC,15.212620000000001,15.297820000000002,15.53793,15.51857
2003-10-27,,,AMC,13.02083,13.08267,12.827589999999999,13.14065
2003-07-23,,,AMC,12.54802,12.13147,12.4606,12.98514
2003-04-25,,,BMO,12.06147,11.93572,11.87157,11.99475
2003-02-10,,,AMC,9.55445,9.69525,9.85655,9.91799
2002-10-29,,,AMC,8.59497,8.63839,9.16456,9.48895
2002-07-24,,,AMC,7.9404,8.482999999999999,8.29193,8.40658
2002-04-29,,,BMO,9.77645,9.83237,10.081439999999999,10.250869999999999
2002-02-14,,,AMC,9.10486,9.29758,9.285739999999999,9.19107
2001-10-25,,,AMC,9.07628,9.29214,9.37646,9.081339999999999
2001-07-26,,,AMC,6.516369999999999,6.533180000000001,6.96178,6.975230000000001
2001-04-26,,,AMC,6.66447,6.87897,6.89573,6.79016
2001-02-05,,,AMC,5.99207,6.00513,5.9973,6.245340000000001
2000-10-30,,,AMC,5.70472,6.0898900000000005,5.67349,5.62144
2000-07-31,,,AMC,3.95959,4.021780000000001,4.260190000000001,4.23946
2000-04-26,,,AMC,3.54395,3.49245,3.4615400000000003,3.4821400000000002
2000-02-24,,,AMC,2.5750599999999997,2.5750599999999997,2.67725,2.62615
1999-10-22,,,,3.5237300000000005,3.49327,3.6455900000000003,3.6252800000000005
1999-07-29,,,AMC,4.04902,3.93794,3.89755,3.93794
